"article_ID","article_title"
"8138","Phylogeny and Biogeography of the Genus Ainsliaea (Asteraceae) in the Sino-Japanese Region based on Nuclear rDNA and Plastid DNA Sequence Data"
"8139","Phylogeny and taxonomy of Botryosphaeria and Neofusicoccum species in Iran, with description of Botryosphaeria scharifii sp. nov."
"8140","What is not a bird of paradise? Molecular and morphological evidence places Macgregoria in the Meliphagidae and the Cnemophilinae near the base of the corvoid tree"
"8141","Colletotrichum species on grape in Guizhou and Yunnan provinces, China"
"8142","Cophylogeny of Nosema (Microsporidia: Nosematidae) and Bees (Hymenoptera: Apidae) Suggests Both Cospeciation and a Host-switch"
"8143","Quambalaria species, including Q. coyrecup sp. nov., implicated in canker and shoot blight diseases causing decline of Corymbia species in the southwest of Western Australia"
"8144","Molecular systematics of neotropical cat-eyed snakes: a test of the monophyly of Leptodeirini (Colubridae: Dipsadinae) with implications for character evolution and biogeography"
"8145","Phylogeny of Trichoptera (Caddisflies): Characterization of Signal and Noise Within Multiple Datasets"
"8146","Phylogeographic study reveals the origin and evolutionary history of a Rhododendron species complex in Taiwan"
"8147","Phylogenetic relationships among Rhacophorinae (Rhacophoridae, Anura, Amphibia), with an emphasis on the Chinese species"
"8148","On the origin of Acochlidia and other enigmatic euthyneuran gastropods, with implications for the systematics of Heterobranchia"
"8149","Species, genomes, and section relationships in the genus Arachis (Fabaceae): a molecular phylogeny"
"8150","Recent evolution of alternative reproductive modes in the 'living fossil' Triops cancriformis."
"8151","Molecular phylogeny of tribe Forsythieae (Oleaceae) based on nuclear ribosomal DNA internal transcribed spacers and plastid DNA trnL-F and matK gene sequences"
"8152","Dental data perform relatively poorly in reconstructing mammal phylogenies: Morphological partitions evaluated with molecular benchmarks"
"8153","Phylogenetic relationships of Chinese antelopes (sub family Antilopinae) based on mitochondrial Ribosomal RNA gene sequences"
"8154","A revised molecular phylogeny of the globally distributed hawkmoth genus Hyles (Lepidoptera: Sphingidae), based on mitochondrial and nuclear DNA sequences."
"8155","Phylogenetic relationships of Lecanoromycetes (Ascomycota) as revealed by analyses of mtSSU and nLSU rDNA sequence data"
"8156","Evolution of larval life mode of Oecophoridae (Lepidoptera: Gelechioidea) inferred from molecular phylogeny"
"8157","Evolutionary relationships and historical biogeography of Anolis desechensis and Anolis monensis, two lizards endemic to small islands in the eastern Caribbean Sea"
"8158","Out of Antarctica? – New insights into the phylogeny and biogeography of the Pleurobranchomorpha (Mollusca, Gastropoda)"
"8159","RECONSTRUCTION OF THE PHYLOGENY OF THE OPISTHOBRANCHIA (MOLLUSCA: GASTROPODA) BY MEANS OF 18S AND 28S rRNA GENE SEQUENCES"
"8160","Chrysoporthe doradensis sp. nov. pathogenic to Eucalyptus in Ecuador"
"8161","Population-Level Analyses Indirectly Reveal Cryptic Sex and Life History Traits of Pseudoperkinsus tapetis (Ichthyosporea, Opisthokonta): A Unicellular Relative of the Animals"
"8162","Molecular systematic analysis of the order Proteocephalidea (Eucestoda) based on mitochondrial and nuclear rDNA sequences."
"8163","Molecular phylogeny and taxonomic revision of the Philippine endemic Villaria Rolfe (Rubiaceae)"
"8164","Species delimitation in the Aleochara fucicola species complex (Coleoptera: Staphylinidae: Aleocharinae) and its phylogenetic relationships"
"8165","Greater Botryosphaeriaceae diversity in healthy than associated diseased Acacia karroo tree tissues"
"8166","A molecular phylogeny of tortoises (Testudines: Testudinidae) based on mitochondrial and nuclear genes"
"8167","Phylogenetic Analysis of Meconopsis (Papaveraceae) and Evaluation of Two Controversial Taxonomic Species"
"8168","Phylogeny of the family Aglajidae (Pilsbry, 1895) (Heterobranchia: Cephalaspidea) inferred from mtDNA and nDNA"
"8169","Historical Biogeography and a Mitochondrial DNA Phylogeny of Grouse and Ptarmigan"
"8170","Queirozia turbinata (Phyllactinieae, Erysiphaceae): a powdery mildew with a dematiaceous anamorph"
"8171","Coexistence of Burkholderia, Cupriavidus, and Rhizobium sp. Nodule Bacteria on two Mimosa spp. in Costa Rica"
"8172","Phylogenetic relationships and genetic diversity of the Salicornieae (Chenopodiaceae) native to the Atlantic coasts of France"
"8173","Phylogeny of the genus Morpho Fabricius 1807: insights from two mitochondrial genes (Lepidoptera: Nymphalidae)"
"8174","Calonectria (Cylindrocladium) species associated with dying Pinus cuttings"
"8175","Molecular phylogenetics and microsatellite analysis reveal a new pathogenic Ceratocystis species in the Asian-Australian clade"
"8176","Grossuana codreanui (Grossu, 1946) and the phylogenetic relationships of the East Balkan genus Grossuana (Radoman, 1973) (Gastropoda: Rissooidea)"
"8177","Molecular phylogeny of the mud lobsters and mud shrimps (Crustacea : Decapoda : Thalassinidea) using nuclear 18S rDNA and mitochondrial 16S rDNA"
"8178","Phylogenetic Reconstruction Among Species of Chiritopsis and Chirita Sect. Gibbosaccus (Gesneriaceae) Based on nrDNA Its and cpDNA trnl-F Sequences"
"8179","Comparative phylogenetic histories of two louse genera found on Catharus thrushes and other birds."
"8180","Reinstatement of Chiastocaulon Carl (Plagiochilaceae), Based on Evidence from Nuclear Ribosomal ITS and Chloroplast Gene rps4 Sequences"
"8181","Phylogenetic Analysis of Verticillium dahliae Vegetative Compatibility Groups"
"8182","Cryphonectriaceae (Diaporthales), a new family including Cryphonectria, Chrysoporthe, Endothia and allied genera"
"8183","Identity and genetic structure of the photobiont of the epiphytic lichen Ramalina menziesii on three oak species in southern California."
"8184","Phylogeography of the Madeiran endemic lizard Lacerta dugesii inferred from mtDNA sequences"
"8185","The Implications of Congruence in Menidia"
"8186","Methods for Investigating Taxonomie Congruence and their Application to the Leptopodomorpha"
"8187","CONSENSUS CLADOGRAMS AND GENERAL CLASSIFICATIONS"
"8188","PHYLOGENY OF THE RUBIACEAE AND THE LOGANIACEAE: CONGRUENCE OR CONFLICT BETWEEN MORPHOLOGICAL AND MOLECULAR DATA?"
"8189","CLADISTIC ANALYSIS IN ASCOMYCETE SYSTEMATICS: THEORY AND PRACTICE"
"8190","The limits of amino acid sequence data in angiosperm phylogenetic reconstruction"
"8191","A concern for evidence and a phylogenetic hypothesis of relationships among Epicrates (Boidae, Serpentes)"
"8192","SKEWNESS AND PERMUTATION"
"8193","INFLUENCE OF PROFESSIONAL COMMUNITY AND ORGANIZATIONAL JUSTICE ON JOB SATISFACTION OF TEACHERS IN PRIVATIZED JUVENILE JUSTICE PROGRAMS"
"8194","Myth #93: Reliability and Validity Are Not Relevant to Qualitative Inquiry"
"8195","Verification Strategies for Establishing Reliability and Validity in Qualitative Research"
"8196","Completing a qualitative project : details and dialogue"
"8197","The Quest for Collaboration and Cooperation: Communication Is the Most Demanding Adjustment between Contract Education Providers and Department of Corrections Staff in Achieving a Joint Perspective of Service Coordination."
"8198","Measuring School Climate: Let Me Count the Ways."
"8199","Community, the Missing Element of School Reform: Why Schools Should Be More like Congregations than Banks"
"8200","Raising Expectations in Schooling: Obstacles and Opportunities for Change"
"8201","DOES CORRECTIONAL TREATMENT WORK? A CLINICALLY RELEVANT AND PSYCHOLOGICALLY INFORMED META‐ANALYSIS *"
"8202","Interviews : an introduction to qualitative research interviewing"
"8203","Teachers' Perceptions of Their Jobs: A Multilevel Analysis of the Teacher Follow-Up Survey for 1994-95."
"8204","""Becoming"" Effective: Lessons from One State's Reform Initiative in Schools Serving Low-Income Students."
"8205","Professional Commitment and Satisfaction Among Teachers in Urban Middle Schools"
"8206","[book]Men and Women of the Corporation"
"8207","An empirical test of conclusions from Effective schools research"
"8208","[book]Creating Effective Schools: An In-Service Program for Enhancing School Learning Climate and Achievement"
"8209","Using empowerment to build trust and respect in the workplace: a strategy for addressing the nursing shortage."
"8210","Job Satisfaction and Intent to Leave"
"8211","Educated Prisoners Are Less Likely to Return to Prison."
"8212","The relationship between satisfaction, attitudes, and performance: An organizational level analysis"
"8213","[book]Methods of Social Research"
"8214","Teachers’ Professional Community in Restructuring Schools"
"8215","CORRELATES OF JOB SATISFACTION: SOME EVIDENCE FROM THE NATIONAL SURVEYS"
"8216","Discovering the future of the case study method in evaluation research"
"8217","A trickle-down model of organizational justice : Relating employees' and customers' perceptions of and reactions to fairness"
"8218","[book]Social Research Methods"
"8219","Examining the Impact of School Quality on School Outcomes and Improvement: A Value-Added Approach"
"8220","Intent to Stay in Teaching Teachers of Students with Emotional Disorders Versus Other Special Educators"
"8221","Changing Schools, Changing Counselors: A Qualitative Study of School Administrators' Conceptions of the School Counselor Role"
"8222","Building on New Foundations: Core Principles and New Directions for Qualitative Research"
"8223","High School Effects on College Intentions."
"8224","Overcoming the Odds: Qualitative Examination of Resilience among Formerly Incarcerated Adolescents:"
"8225","[book]The practice of social research"
"8226","The nature and causes of job satisfaction"
"8227","Professionalism and Intensification in Teaching: a case study of ‘care’ in teachers’ work"
"8228","Minority Students are Far from Academic Success and Still At-Risk in Public Schools."
"8229","A Taxonomy of Organizational Justice Theories"
"8230","The Challenge of Staffing Our Schools."
"8231","Social Support and Self-Efficacy in Problem Solving among Teacher Assistance Teams and School Staff."
"8232","Collective Teacher Efficacy: Its Meaning, Measure, and Impact on Student Achievement"
"8233","[book]The Community in Rural America"
"8234","Antisocial Behavior, Academic Failure, and School Climate A Critical Review"
"8235","Qualitative research : theory, method and practice"
"8236","Teacher Quality and Student Achievement: A Review of State Policy Evidence"
"8237","Work Values and Job Rewards: A Theory of Job Satisfaction."
"8238","Conceptualization: On Theory and Theorizing Using Grounded Theory"
"8239","Constructing professional identities: Montessori teachers' voices and visions"
"8240","Teachers' Sense of Efficacy and the Organizational Health of Schools"
"8241","Out-of-Field Teaching, Educational Inequality, and the Organization of Schools: An Exploratory Analysis"
"8242","Mail and telephone surveys : the total design method"
"8243","[book]Survey Questions: Handcrafting the Standardized Questionnaire"
"8244","Impact of School Culture on Effectiveness of Secondary Schools with Disadvantaged Students."
"8245","No Teacher Left Behind: Results of a Five-Year Study of Teacher Attrition"
"8246","Why Teachers Leave."
"8247","Relationships between Measures of Leadership and School Climate."
"8248","A longitudinal test of a model of academic success for at-risk high school students"
"8249","PAY SATISFACTION AND ORGANIZATIONAL OUTCOMES"
"8250","Manual or Electronic? The Role of Coding in Qualitative Data Analysis"
"8251","The impact of justice climate and justice orientation on work outcomes: a cross-level multifoci framework."
"8252","Predicting Teacher Commitment."
"8253","Predictors of Job Satisfaction and Organizational Commitment in Human Service Organizations."
"8254","Schools as Organizational Models: Implications for Examining School Effectiveness"
"8255","[book]A Practical Guide to Behavioral Research: Tools and Techniques"
"8256","The service ethic and teaching"
"8257","The micro-analysis of job satisfaction: Comments on Taber and Alliger"
"8258","Teacher Turnover and Teacher Shortages: An Organizational Analysis"
"8259","School social bonds, school climate, and school misbehavior: A multilevel analysis"
"8260","The experience of a professional community: teachers developing a new image of themselves and their workplace"
"8261","Enhancing the quality of case studies in health services research."
"8262","Academic Characteristics of Incarcerated Youth and Correctional Educational Programs: A Literature Review"
"8263","The Focused Organization of Social Ties"
"8264","Does asset liquidity matter? Evidence from real estate stock markets"
"8265","The emergence and performance of German REITs"
"8266","CAPITAL ASSET PRICES: A THEORY OF MARKET EQUILIBRIUM UNDER CONDITIONS OF RISK"
"8267","Fundamentals and Stock Returns in Japan"
"8268","Idiosyncratic risk and the cross-section of European real estate equity returns"
"8269","DEBT/EQUITY RATIO AND EXPECTED COMMON STOCK RETURNS: EMPIRICAL EVIDENCE"
"8270","Value Versus Growth: The International Evidence"
"8271","THE RELATIONSHIP BETWEEN RETURN AND MARKET VALUE OF COMMON STOCKS"
"8272","Does the Contribution of Corporate Cash Holdings and Dividends to Firm Value Depend on Governance? A Cross-country Analysis"
"8273","Market Value of REIT Liquidity"
"8274","A Simple, Positive Semi-definite, Heteroskedasticity and Autocorrelation Consistent Covariance Matrix"
"8275","A Treatise on Money"
"8276","Common risk factors in the returns on stocks and bonds"
"8277","Illiquidity and Pricing Biases in the Real Estate Market"
"8278","Granularity of corporate debt"
"8279","Credit rationing, concessionary lending, and debt maturity"
"8280","Asset Liquidity and Stock Liquidity: International Evidence"
"8281","Dealing with Cash, Cross Holdings and Other Non-Operating Assets: Approaches and Implications"
"8282","LIQUIDITY AND ASSET PRICING UNDER THE THREE-MOMENT CAPM PARADIGM"
"8283","Do Persistent Large Cash Reserves Hinder Performance"
"8284","Do Common Risk Factors in the Returns on Stocks and Bonds Explain Returns on REITs"
"8285","Are REITs Real Estate? Evidence from International Sector Level Data"
"8286","The Conditional Relation between Beta and Returns"
"8287","[book]The General Theory of Employment, Interest and Money"
"8288","The Cross-Section of Expected REIT Returns"
"8289","Individual Equity Return Data from Thomson Datastream: Handle with Care!"
"8290","The Determinants of Reit Cash Holdings"
"8291","Persuasive evidence of market inefficiency"
"8292","The Integration of the Real Estate Market and the Stock Market: Some Preliminary Evidence"
"8293","On the Construction of Common Size, Value and Momentum Factors in International Stock Markets: A Guide with Applications"
"8294","An Examination of the Small-Firm Effect within the REIT Industry"
"8295","The cross-section of expected returns"
"8296","Asset Liquidity, and Stock Liquidity"
"8297","The Cash Flow Sensitivity of Cash"
"8298","International Stock Return Comovements"
"8299","The Value Premium and the CAPM"
"8300","Financial Constraints and Stock Returns"
"8301","Forecasting EREIT Returns"
"8302","Liquidity and asset pricing: Evidence from the Hong Kong stock market."
"8303","Why Do Firms Hold Cash? Evidence from EMU Countries"
"8304","Do Asset Fire Sales Exist? An Empirical Investigation of Commercial Aircraft Transactions"
"8305","Systematic risk factors in European real estate equities"
"8306","Marketing Period Risk in a Portfolio Context: Theory and Empirical Estimates from the UK Commercial Real Estate Market"
"8307","THE IMPORTANCE OF LIQUIDITY AS A FACTOR IN ASSET PRICING"
"8308","The Role of the Underlying Real Asset Market in REIT IPOs"
"8309","Book values and stock returns"
"8310","A Note on Liquidity Risk Management"
"8311","International Corporate Governance and Corporate Cash Holdings"
"8312","Can Book-to-Market, Size, and Momentum Be Risk Factors that Predict Economic Growth?"
"8313","Displaced Capital: A Study of Aerospace Plant Closings"
"8314","International Evidence on Cash Holdings and Expected Managerial Agency Problems"
"8315","Macroeconomic Variables, Firm-Specific Variables and Returns to REITs"
"8316","On Persistence in Mutual Fund Performance"
"8317","Liquidity and real estate asset pricing: a pan-European study"
"8318","The Long-Run Dynamics between Direct and Securitized Real Estate"
"8319","Real Estate Returns and Risk with Heterogeneous Investors"
"8320","[book]A Treatise on Money"
"8321","The valuation of risk assets and the selection of risky investments in stock portfolios and capital budgets"
"8322","Volatilities and Momentum Returns in Real Estate Investment Trusts"
"8323","Corporate Financial Policy and the Value of Cash"
"8324","Changes in REIT liquidity 1988 - 2007: Evidence from daily data"
"8325","Corporate financing and investment decisions when firms have information that investors do not have"
"8326","Why Do U.S. Firms Hold so Much More Cash than They Used to"
"8327","The Real Effects of Financial Constraints: Evidence from a Financial Crisis"
"8328","An Examination of Macroeconomic Effects on the Liquidity of REITs"
"8329","The diverging role of the systematic risk factors: evidence from real estate stock markets"
"8330","A test of the efficiency of a given portfolio"
"8331","Information asymmetry and the value of cash"
"8332","Size, Value, and Momentum in International Stock Returns §"
"8333","Real Asset Illiquidity and the Cost of Capital"
"8334","What Do Firms Do with Cash Windfalls"
"8335","Commercial Real Estate Return Performance: A Cross-Country Analysis"
"8336","Refinancing Risk and Cash Holdings"
"8337","Corporate Cash Reserves and Acquisitions"
"8338","Financial Constraints, Liquidity Management, and Investment"
"8339","Liquidity and the Future Stock Returns of the REIT Industry"
"8340","Conditional Asset Pricing and Stock Market Anomalies in Europe"
"8341","REIT Momentum and Characteristic-Related REIT Returns"
"8342","Asset Pricing and the Illiquidity Premium"
"8343","The Alternative Three-Factor Model: An Alternative beyond US Markets?"
"8344","Returns to Buying Winners and Selling Losers: Implications for Stock Market Efficiency"
"8345","An Alternative Forms of Organizing Business Model: A Model of Value Creater Networks☆"
"8346","The Future of Airline Business Models: Which Will Win?"
"8347","Agency and social networks: Strategies of action in a social structure of position, opposition, and opportunity"
"8348","The impact of chief executive officer personality on top management team dynamics:one mechanism by which leadership affects organizational performance."
"8349",". New York: Cambridge"
"8350","The relational antecedents of project-entrepreneurship: Network centrality, team composition and project performance"
"8351","The social networks of high and low self-monitors: Implications for workplace performance"
"8352","Structural analysis: from method and metaphor to theory and substance"
"8353","The art and practice of being a revolutionary"
"8354","[book]The Value Net: A Tool for Competitive Strategy"
"8355","The Future of Competition: Value-Creating Networks"
"8356","Creating and managing a high‐performance knowledge‐sharing network: the Toyota case"
"8357","Econometric Analysis 5th ed"
"8358","The Fit Between Product Market Strategy and Business Model: Implications for Firm Performance"
"8359","[book]Trust: The Social Virtues and the Creation of Prosperity"
"8360","[book]Econometric Analysis of Panel Data"
"8361","Social structure and competition in interfirm networks : The paradox of embeddedness"
"8362","Social Capital: Prospects for a New Concept"
"8363","A note on social capital and network content"
"8364","Central perspectives and debates in organization theory."
"8365","Value creation in E‐business"
"8366","Structural Holes and Good Ideas"
"8367","[book]Competitive Advantage: Creating and Sustaining Superior Performance"
"8368","The Contingent Value of Social Capital"
"8369","Economic Action and Social Structure: The Problem of Embeddedness"
"8370","[book]An Invitation to Reflexive Sociology"
"8371","From Value Chain to Value Constellation"
"8372","Don't go it alone: alliance network composition and startups' performance in Canadian biotechnology"
"8373","Contractibility, Strategy, and Network Dynamics: From Franchising to Licensing"
"8374","A set of measures of centrality based on betweenness"
"8375","From Strategy to Business Models and onto Tactics"
"8376","RECONFIGURING THE VALUE NETWORK"
"8377","Introduction to Social Network Methods"
"8378","KNOWLEDGE TRANSFER IN INTRAORGANIZATIONAL NETWORKS: EFFECTS OF NETWORK POSITION AND ABSORPTIVE CAPACITY ON BUSINESS UNIT INNOVATION AND PERFORMANCE"
"8379","Determinants of E-Commerce Strategy in Franchising: A Resource-Based View"
"8380","[book]Dynamic Capabilities and Strategic Management: Organizing for Innovation and Growth"
"8381","Business models as models"
"8382","What is strategy"
"8383","Guest editors’ introduction to the special issue: strategic networks"
"8384","The Social Structure of Competition"
"8385","The power of business models"
"8386","Models of Network Structure"
"8387","The Network Paradigm in Organizational Research: A Review and Typology:"
"8388","Business Models, Business Strategy and Innovation"
"8389","The Business Model: Recent Developments and Future Research"
"8390","Creating Knowledge and Overcoming Redundancy in Networks: Beyond the Strong/Weak Tie Dichotomy"
"8391","Dormant Ties: The Value Of Reconnecting"
"8392","Embeddedness in the making of financial capital: How social relations and networks benefit firms seeking financing"
"8393","Alliances and networks"
"8394","Interorganizational Collaboration and the Locus of Innovation: Networks of Learning in Biotechnology."
"8395","Network Structure and Knowledge Transfer: The Effects of Cohesion and Range:"
"8396","The Interorganizational Learning Dilemma: Collective Knowledge Development in Strategic Alliances"
"8397","Evolutionary Processes and Paths of Relationally Embedded Network Ties in Emerging Entrepreneurial Firms"
"8398","The Search-Transfer Problem: The Role of Weak Ties in Sharing Knowledge across Organization Subunits"
"8399","Competition for competence and interpartner learning within international strategic alliances"
"8400","Orchestrating Innovation Networks"
"8401","[book]Wellsprings of Knowledge: Building and Sustaining the Sources of Innovation"
"8402","Managing the Flow of Technology: Technology Transfer and the Dissemination of Technological Information Within the R&D Organization"
"8403","Learning and innovation in organizations and economies"
"8404","Wanted: A good network theory of organization"
"8405","Systems of Exchange"
"8406","New Frontiers in Network Theory Development"
"8407","A Network Model of Organization Formation"
"8408","Absorptive Capacity: A New Perspective on Learning and Innovation"
"8409","Social Networks, the Tertius Iungens Orientation, and Involvement in Innovation"
"8410","Knowledge of the Firm, Combinative Capabilities, and the Replication of Technology"
"8411","International Expansion by New Venture Firms: International Diversity, Mode of Market Entry, Technological Learning, and Performance"
"8412","[book]Social Capital: Theory and Research"
"8413","Neither market nor hierarchy: network forms of organization"
"8414","How much do your co-opetitors' capabilities matter in the face of technological change?"
"8415","Knowledge spillover in corporate financing networks: embeddedness and the firm's debt performance"
"8416","Structuring cooperative relationships between organizations"
"8417","Collaboration Networks, Structural Holes, and Innovation: A Longitudinal Study"
"8418","Redundant governance structures : An analysis of structural and relational embeddedness in the steel and semiconductor industries"
"8419","Educational Organizations as Loosely Coupled systems"
"8420","The Evolution of Interfirm Networks: Environmental Effects on Patterns of Network Change"
"8421","[book chapter]Networks and Organizations"
"8422","Hazards of the Market: The Continuity and Dissolution of Interorganizational Market Relationships"
"8423","Relative absorptive capacity and interorganizational learning"
"8424","Entrepreneurship and the Evolution of Angel Financial Networks"
"8425","The Sources and Consequences of Embeddedness for the Economic Performance of Organizations: The Network Effect"
"8426","What Firms Do? Coordination, Identity, and Learning"
"8427","The strength of strong ties: The importance of Philos in organizations"
"8428","Problems of Explanation in Economic Sociology"
"8429","Network Dyads in Entrepreneurial Settings: A Study of the Governance of Exchange Relationships"
"8430","The Relational View: Cooperative Strategy and Sources of Interorganizational Competitive Advantage"
"8431","Learning From Collaboration: Knowledge and Networks in the Biotechnology and Pharmaceutical Industries"
"8432","[book]Doing Deals: Investment Banks at Work"
"8433","Honeymoons and the Liability of Adolescence: A New Perspective on Duration Dependence in Social and Organizational Relationships"
"8434","Duynamics of Interorganizational Attachments: Auditor-Client Relationships"
"8435","The case of flow and learning revisited"
"8436","Wellness in business education: The convergence of theory, practice, and lifestyle"
"8437","Using Spreadsheet Modeling to Teach Exchange Curves (Optimal Policy Curves) in Inventory Management."
"8438","The Flipped Classroom of Operations Management: A Not-for-Cost-Reduction Platform."
"8439","A Flow Theory Perspective on Learner Motivation and Behavior in Distance Education"
"8440","""Supply Chain-Marketing Shark Tank"" Experiential Lab Game in Interdisciplinary Business Education: Qualitative and Quantitative Analyses."
"8441","Measuring the Customer Experience in Online Environments: A Structural Modeling Approach"
"8442","Flow and cooperative learning in civic game play"
"8443","Getting to the Root of the Problem in Experiential Learning: Using Problem Solving and Collective Reflection to Improve Learning Outcomes"
"8444","An Examination of the Multidimensionality of Flow Construct in a Computer-Mediated Environment"
"8445","Towards a model and methodology for assessing student learning outcomes and satisfaction"
"8446","Targeting Motivation--Adapting Flow Theory to Instructional Design."
"8447","Virtual Product Experience: Effects of Visual and Functional Control of Products on Perceived Diagnosticity and Flow in Electronic Shopping"
"8448","Flow in human-computer interactions: test of a model"
"8449","Seeking Challenge, Finding Skill: Flow Experience and Music Education"
"8450","The effects of learner-generated videos for YouTube on learning outcomes and satisfaction"
"8451","Content creation challenges and flow experience in educational games: The IT-Emperor case"
"8452","The Impact of Flow on Learning Outcomes in a Graduate-Level Information Management Course"
"8453","Flow Experience and Positive Affect during Hypermedia Learning."
"8454","Experiences with Flipping the Marketing Capstone Course"
"8455","A Study of Flow Theory in the Foreign Language Classroom."
"8456","Integrating cluster and sequential analysis to explore learners' flow and behavioral patterns in a simulation game with situated-learning context for science courses"
"8457","The End of Business Schools? Less Success Than Meets the Eye"
"8458","Flow Theory as a Model for Enhancing Student Resilience"
"8459","Bad Management Theories Are Destroying Good Management Practices"
"8460","Optimal experience: The flow experience and its significance for human psychology"
"8461","The Determinants of Students’ Perceived Learning Outcomes and Satisfaction in University Online Education: An Update†"
"8462","Course Management Systems and Blended Learning: An Innovative Learning Approach."
"8463","Demonstrating the Effect of Supply Chain Disruptions through an Online Beer Distribution Game"
"8464","Flow Theory and GIS: Is There a Connection for Learning?"
"8465","Online Finance and Economics Courses: A Comparative Study of Course Satisfaction and Outcomes across Learning Models."
"8466","Learning in the Fast Lane: The Freeway Game†"
"8467","An Examination Of The Impact Of Team Teaching On Student Learning Outcomes And Student Satisfaction In Undergraduate Business Capstone Courses"
"8468","[book]Flow: The Psychology of Optimal Experience"
"8469","Development and Validation of a Scale to Measure Optimal Experience: The Flow State Scale"
"8470","Under Construction An Experiential Exercise Illustrating Elements of Work Design"
"8471","Teaching Lean Six Sigma within A Supply Chain Context: The Airplane Supply Chain Simulation"
"8472","The Effects of Flow on Learning Outcomes in an Online Information Management Course."
"8473","An Active Learning Exercise for Introducing Agent-Based Modeling"
"8474","Theoretically Speaking: An Interview with Mihaly Csikszentmihalyi on Flow Theory Development and Its Usefulness in Addressing Contemporary Challenges in Education"
"8475","Navigating Disruptive Innovation in Undergraduate Business Education"
"8476","The concept of flow in collaborative game-based learning"
"8477","Sink or Swim: Learning by Doing in a Supply Chain Integration Activity*"
"8478","The Concept of Flow in Online Consumer Behavior"
"8479","Educating Our MBAs: On Teaching What We Haven't Taught"
"8480","A Comparative Study of Distributed Learning Environments on Learning Outcomes"
"8481","Leveraging Collaborative, Thematic Problem-Based Learning to Integrate Curricula"
"8482","Optimal experience in work and leisure"
"8483","Flow and the Engagement of Talent: Implications for Secondary Schooling:"
"8484","Flipping Quantitative Classes: A Triple Win"
"8485","Illustrating Business Marketing Concepts Through the Value Chain Game"
"8486","[book]Beyond Boredom and Anxiety: Experiencing Flow in Work and Play"
"8487","Optimal Flow Experience in Web-Based Instruction."
"8488","How can one amplify the effect of e-learning? An examination of high-tech employees' computer attitude and flow experience"
"8489","Cognitive Conceptions of Learning"
"8490","What if the Academy Actually Mattered"
"8491","[book]Talented Teenagers: The Roots of Success and Failure"
"8492","Flow in internet shopping: a validity study and an examination of a model specifying antecedents and consequences of flow"
"8493","Capturing Flow in the Business Classroom"
"8494","The Determinants of Students' Perceived Learning Outcomes and Satisfaction in University Online Education: An Empirical Investigation*"
"8495","Flow and learning outcomes in an online operations management course"
"8496","Using Contests to Provide Business Students Project-Based Learning in Humanitarian Logistics: PSAid Example"
"8497","An Examination of the Effects of Flow on Learning in a Graduate-Level Introductory Operations Management Course."
"8498","The experience of the flow state in live music performance"
"8499","An Active Learning Exercise for Product Design from an Operations Perspective"
"8500","A Predictive Study of Learner Satisfaction and Outcomes in Face-to-Face, Satellite Broadcast, and Live Video-Streaming Learning Environments."
"8501","Flipped Classrooms: An Agenda for Innovative Marketing Education in the Digital Era"
"8502","A Guided Problem-Based Learning (PBL) Approach: Impact on Critical Thinking."
"8503","Some Modern Myths in Teaching Economics: The U. K. Experience"
"8504","Damned by Our Own Theories: Contradictions Between Theories and Management Education"
"8505","ERP training with a web-based electronic learning system: The flow theory perspective"
"8506","1993 presidential address: What if the academy actually mattered?"
"8507","Correlating the effects of flow and telepresence in virtual worlds: Enhancing our understanding of user behavior in game-based learning"
"8508","Cross-Cultural Management Learning through Innovative Pedagogy: An Exploratory Study of Globally Distributed Student Teams."
"8509","“Cola‐Game”: An Innovative Approach to Teaching Inventory Management in a Supply Chain"
"8510","Student Engagement in High School Classrooms from the Perspective of Flow Theory"
"8511","Flow and Education"
"8512","A Case Study of Flow Theory in Pre-Service Undergraduate Agriculture, Food and Natural Resources Education Students"
"8513","Sectoral Agglomeration Economies in a Panel of European Regions"
"8514","Regional economic concentration and growth"
"8515","What causes city growth? A cross-country examination"
"8516","Globalization and Local Profiles of Economic Growth and Industrial Change"
"8517","Agglomeration and New Establishment Survival: A Mixed Hierarchical and Cross-Classified Model"
"8518","The effect of renewable and nonrenewable electricity generation on economic growth"
"8519","How Local are Spatial Density Externalities? Neighbourhood Effects in Agglomeration Economies"
"8520","Agglomeration Economies, Globalization and Productivity"
"8521","""Agglomeration, Inequality and Economic Growth"""
"8522","How Urbanization Economies Impact TFP of R&D Performers: Evidence from China"
"8523","Industry and the Urge to Cluster: A Study of the Informal Sector in India"
"8524","Spatial externalities and regional income inequality: Evidence from China’s prefecture-level data"
"8525","THE WAGE CURVE RECONSIDERED: IS IT TRULY AN 'EMPIRICAL LAW OF ECONOMICS'?"
"8526","Spatiotemporal Dynamics of Beijing’s Urbanization Efficiency from 2005 to 2014"
"8527","Being Efficient to Stay Strong in a Weak Economy. The Case of Calabrian Manufacturing Firms"
"8528","Cluster Policy: A Guide to the State of Debate"
"8529","Do Spanish firms learn from firms located nearby"
"8530","Productivity distribution, firm heterogeneity, and agglomeration: Evidence from firm-level data"
"8531","Three Empirical Essays on Concentration of Resources and Economic Growth"
"8532","Evolution of productivity and relation with satisfaction in hospital care and specialized care of Autonomous Communities Health Systems"
"8533","Do Public Transport Improvements Increase Agglomeration Economies? A Review of Literature and an Agenda for Research"
